Observation,PC1,PC2,PC3,PC4,PC5,PC6,PC7
115,-1.8863592503890243,1.2299216717724102,0.47386768272373103,1.6079146202855037,-1.1315218961176137,0.25545554504136664,0.16842606727652562
116,-0.7518656443657766,0.8058368936045851,-2.1968768702117822,-0.2819061103705424,-0.25394345472939794,0.6397829810760961,0.5371642747727609
117,-0.6900341634720303,0.5775605439175131,-0.5374845861928904,0.8492368262213976,-1.1902143464822486,-1.0516229034206854,0.14061318206992882
118,-2.46708049356577,1.0910875643178666,0.4276740401813652,-0.8674515216210776,0.3159203250066231,1.056109473405645,0.6340336900993128
119,-1.5338478512883968,1.0017685002082313,0.014317379783196216,-1.0480747158049417,0.9765764514375407,-0.20439678429407554,-0.789688256219094
120,-1.4175149635418005,-1.746771357899795,0.33475960477495575,0.3843007430938823,0.5315971819120221,1.1582927411171924,0.02409259789335909
121,-0.746930181353763,1.8457258417794398,-2.45583486689136,0.4129675856986065,-0.1490991942410042,-0.41779938561474833,-0.18515871278048507
122,-0.31268568739274705,0.45045737904799193,1.249193064907247,-0.31672649074486814,-0.8001138282009173,0.09939423198287105,-0.5981831598048905
123,-1.8311850093085162,-0.5588136118211964,0.9672594590367614,-0.29730059433878564,0.7743350828494249,-0.35845441606698,0.9190051768135367
124,-0.2752745611983657,0.5759307332412904,0.6563803911481513,0.7392400539065908,-0.8044645061462942,-0.14942492600211518,-0.2275799800465536
125,-1.6988800091201757,1.4517955343192652,0.9981090489463444,1.7308935907330878,0.23368087701051524,0.4070538612740933,-0.37199050385024657
126,2.673206018799796,0.9167639508490538,1.1446053080384446,-1.5500637939728794,-0.5042230585614206,0.21981882541782827,0.1707443841655616
127,-1.6493343885308402,0.8134226742481507,-0.8050864045425561,0.2674095645284575,0.9884098164565699,-1.4126734518601434,0.766225249863001
128,3.321172569176581,-0.47600929512521717,-0.9646266986811349,-0.2252592155831197,0.30334418422870096,-0.11536809349637796,-0.433099739574466
129,2.929918649643384,-1.4850107553088445,-1.0099606356482165,-0.8896874995110138,0.2597454192002821,-0.1062571551359942,0.37804404365749883
130,-1.40156638303186,0.8596918881564866,-0.5026087837667418,1.4685143751452514,-0.9741236109575555,-0.16993926284427285,0.6328150853448932
131,-0.2606730845324414,1.3611727107098266,0.6354381594256513,1.6143730255570987,0.605879104971112,-0.9397497869563607,0.025735034386583963
132,-0.10836373122958014,-0.710421377583746,0.7915117699270177,0.010492330202388758,0.5305520635833031,0.40923042414718863,0.8917343366751321
133,2.913811448918926,-1.4619069050947002,0.09316482253157168,0.5694279246503461,-0.8215874758903896,0.09960039634880215,-0.6301947903314038
134,-1.8631549663727727,-1.0847814863134977,-0.2677827086759579,-1.2789015985494048,0.5667429312706527,-1.4442929182056186,0.8416239250431327
135,0.08391123682126574,-1.0156006015970753,-1.997217506138635,0.6649902030607658,-0.5909900810521732,0.952762154626327,-0.687701990562623
136,2.7474430466534807,-0.953192852317072,0.27617554818909434,-0.38833625656842075,0.1480347263108766,0.6810098903199218,0.21905419208960367
137,2.616929683083358,-1.2141780918468448,-0.7521219225469392,0.39974405787101736,-0.3949481644883482,0.5153426498320979,-1.2320156837139444
138,2.885915871344311,0.5021912300717187,0.83585105797043735,0.9710660787741974,0.5282292528078203,0.6994567360174583,-0.5516390966785696
139,-0.28471264448787736,-1.4969554923919992,0.5547849396084892,0.7551414723534348,-0.34940577878893064,0.6167097930543703,-0.5590893058663569
140,-1.7116465641606173,1.3754154504936686,1.3888818908590956,1.2655280486105729,0.4877225436313534,0.3004140376967901,1.1121331719991305
141,2.690652812639065,-1.4377402004900366,-0.7379355689174291,-0.6915239616668643,1.2281148832950144,0.12367858357035479,-0.31317218618943377
142,-0.3051248926396786,-0.7805616828451303,-0.5972568992706091,0.1714624503696285,-0.3083475756463489,1.088953584691982,0.10699147486782416
143,0.02308130961526359,-0.5412516821297942,0.49317967105158333,0.7793576080148606,0.3790065294369183,-1.1712466023283385,-0.06971396601549393
144,-1.344697998378157,0.02542435046853434,-0.25519794824932207,-0.9258267123346525,-0.6729130938908302,0.13621849412484283,0.3630619279523531
145,-1.7342399263295851,-1.2472618063164258,0.0620240999207053,0.20428429870888232,0.21816807095772123,-0.8638485504335837,0.5099714049110657
146,3.025066701528722,-1.2757911361314538,0.3205343678497645,1.2088389605441372,-0.19375922873059465,0.7864352126829859,-0.5756003279219525
147,-0.3506671268850135,1.5120285634807686,-0.8969831782575991,-1.3494092468306282,-0.7508234024946379,-0.125924696201215,-0.10989303498720686
148,2.8430698568793913,0.833231890140114,0.8155068564494447,0.037211192145346156,0.11862970590152486,-0.5040433356047396,0.15355499291459695
149,-1.1233032408040557,-1.170662579693398,0.7005745692058815,1.2404545742738018,0.4109567657376997,1.0647088045482542,0.7007043962188065
150,-1.4280702947033175,1.0631261366886264,0.6113623306052327,-0.9808814073225999,1.4034115932003604,0.04677146141287627,-1.0366657169520763
151,-1.732413666093427,0.9972286927095263,1.2264526989836957,-0.05501523265603473,0.6661051096729427,-0.8666012578377126,0.014546447913048101
